date,customer,ab_test_group,is_viewthrough_install,installs
2022-09-06,customer_27,experiment,FALSE,636.00
2022-09-06,customer_27,experiment,TRUE,57.00
2022-09-06,customer_28,control,FALSE,357.00
2022-09-06,customer_28,control,TRUE,255.00
2022-09-06,customer_28,experiment,FALSE,347.00
2022-09-06,customer_28,experiment,TRUE,255.00
2022-09-06,customer_29,control,FALSE,32.00
2022-09-06,customer_29,control,TRUE,20.00
2022-09-06,customer_29,experiment,FALSE,31.00
2022-09-06,customer_29,experiment,TRUE,20.00
2022-09-06,customer_30,control,FALSE,550.00
2022-09-06,customer_30,control,TRUE,29.00
2022-09-06,customer_30,experiment,FALSE,547.00
2022-09-06,customer_30,experiment,TRUE,58.00
2022-09-07,customer_1,control,FALSE,3916.00
2022-09-07,customer_1,control,TRUE,205.00
2022-09-07,customer_1,experiment,FALSE,3380.00
2022-09-07,customer_1,experiment,TRUE,1127.00
2022-09-07,customer_2,control,FALSE,3017.00
2022-09-07,customer_2,control,TRUE,282.00
2022-09-07,customer_2,experiment,FALSE,3190.00
2022-09-07,customer_2,experiment,TRUE,358.00
2022-09-07,customer_3,control,FALSE,2508.00
2022-09-07,customer_3,control,TRUE,558.00
2022-09-07,customer_3,experiment,FALSE,2190.00
2022-09-07,customer_3,experiment,TRUE,1668.00
2022-09-07,customer_4,control,FALSE,4062.00
2022-09-07,customer_4,control,TRUE,244.00
2022-09-07,customer_4,experiment,FALSE,4063.00
2022-09-07,customer_4,experiment,TRUE,230.00
2022-09-07,customer_5,control,FALSE,1211.00
2022-09-07,customer_5,control,TRUE,439.00
2022-09-07,customer_5,experiment,FALSE,1210.00
2022-09-07,customer_5,experiment,TRUE,372.00
2022-09-07,customer_6,control,FALSE,174.00
2022-09-07,customer_6,control,TRUE,7.00
2022-09-07,customer_6,experiment,FALSE,167.00
2022-09-07,customer_6,experiment,TRUE,10.00
2022-09-07,customer_7,control,FALSE,332.00
2022-09-07,customer_7,control,TRUE,38.00
2022-09-07,customer_7,experiment,FALSE,303.00
2022-09-07,customer_7,experiment,TRUE,109.00
2022-09-07,customer_8,control,FALSE,513.00
2022-09-07,customer_8,control,TRUE,50.00
2022-09-07,customer_8,experiment,FALSE,355.00
2022-09-07,customer_8,experiment,TRUE,262.00
2022-09-07,customer_9,control,FALSE,433.00
2022-09-07,customer_9,control,TRUE,103.00
2022-09-07,customer_9,experiment,FALSE,467.00
2022-09-07,customer_9,experiment,TRUE,82.00
2022-09-07,customer_10,control,FALSE,197.00
2022-09-07,customer_10,control,TRUE,92.00
2022-09-07,customer_10,experiment,FALSE,34.00
2022-09-07,customer_10,experiment,TRUE,2060.00
2022-09-07,customer_11,control,FALSE,2393.00
2022-09-07,customer_11,control,TRUE,1904.00
2022-09-07,customer_11,experiment,FALSE,2177.00
2022-09-07,customer_11,experiment,TRUE,2491.00
2022-09-07,customer_12,control,FALSE,587.00
2022-09-07,customer_12,control,TRUE,43.00
2022-09-07,customer_12,experiment,FALSE,518.00
2022-09-07,customer_12,experiment,TRUE,231.00
2022-09-07,customer_13,control,FALSE,29.00
2022-09-07,customer_13,control,TRUE,13.00
2022-09-07,customer_13,experiment,FALSE,18.00
2022-09-07,customer_13,experiment,TRUE,38.00
2022-09-07,customer_14,control,FALSE,693.00
2022-09-07,customer_14,control,TRUE,143.00
2022-09-07,customer_14,experiment,FALSE,530.00
2022-09-07,customer_14,experiment,TRUE,578.00
2022-09-07,customer_15,control,FALSE,774.00
2022-09-07,customer_15,control,TRUE,78.00
2022-09-07,customer_15,experiment,FALSE,723.00
2022-09-07,customer_15,experiment,TRUE,196.00
2022-09-07,customer_16,control,FALSE,4743.00
2022-09-07,customer_16,control,TRUE,252.00
2022-09-07,customer_16,experiment,FALSE,4775.00
2022-09-07,customer_16,experiment,TRUE,607.00
2022-09-07,customer_17,control,FALSE,1303.00
2022-09-07,customer_17,control,TRUE,9.00
2022-09-07,customer_17,experiment,FALSE,1224.00
2022-09-07,customer_17,experiment,TRUE,15.00
2022-09-07,customer_18,control,FALSE,242.00
2022-09-07,customer_18,control,TRUE,17.00
2022-09-07,customer_18,experiment,FALSE,247.00
2022-09-07,customer_18,experiment,TRUE,7.00
2022-09-07,customer_19,control,FALSE,59.00
2022-09-07,customer_19,control,TRUE,5.00
2022-09-07,customer_19,experiment,FALSE,70.00
2022-09-07,customer_19,experiment,TRUE,7.00
2022-09-07,customer_20,control,FALSE,447.00
2022-09-07,customer_20,control,TRUE,9.00
2022-09-07,customer_20,experiment,FALSE,458.00
2022-09-07,customer_20,experiment,TRUE,17.00
2022-09-07,customer_21,control,FALSE,29.00
2022-09-07,customer_21,control,TRUE,3.00
2022-09-07,customer_21,experiment,FALSE,24.00
2022-09-07,customer_21,experiment,TRUE,2.00
2022-09-07,customer_22,control,FALSE,114.00
2022-09-07,customer_22,control,TRUE,18.00
2022-09-07,customer_22,experiment,FALSE,115.00
2022-09-07,customer_22,experiment,TRUE,23.00
2022-09-07,customer_23,control,FALSE,50.00
2022-09-07,customer_23,control,TRUE,3.00
2022-09-07,customer_23,experiment,FALSE,35.00
2022-09-07,customer_23,experiment,TRUE,2.00
2022-09-07,customer_24,control,FALSE,575.00
2022-09-07,customer_24,control,TRUE,52.00
2022-09-07,customer_24,experiment,FALSE,628.00
2022-09-07,customer_24,experiment,TRUE,61.00
2022-09-07,customer_25,control,FALSE,4655.00
2022-09-07,customer_25,control,TRUE,1354.00
2022-09-07,customer_25,experiment,FALSE,4060.00
2022-09-07,customer_25,experiment,TRUE,2775.00
2022-09-07,customer_26,control,FALSE,194.00
2022-09-07,customer_26,control,TRUE,21.00
2022-09-07,customer_26,experiment,FALSE,175.00
2022-09-07,customer_26,experiment,TRUE,48.00
2022-09-07,customer_27,control,FALSE,583.00
2022-09-07,customer_27,control,TRUE,34.00
2022-09-07,customer_27,experiment,FALSE,605.00
2022-09-07,customer_27,experiment,TRUE,57.00
2022-09-07,customer_28,control,FALSE,361.00
2022-09-07,customer_28,control,TRUE,265.00
2022-09-07,customer_28,experiment,FALSE,343.00
2022-09-07,customer_28,experiment,TRUE,254.00
2022-09-07,customer_29,control,FALSE,30.00
2022-09-07,customer_29,control,TRUE,25.00
2022-09-07,customer_29,experiment,FALSE,47.00
2022-09-07,customer_29,experiment,TRUE,17.00
2022-09-07,customer_30,control,FALSE,510.00
2022-09-07,customer_30,control,TRUE,31.00
2022-09-07,customer_30,experiment,FALSE,532.00
2022-09-07,customer_30,experiment,TRUE,47.00
2022-09-08,customer_1,control,FALSE,3836.00
2022-09-08,customer_1,control,TRUE,214.00
2022-09-08,customer_1,experiment,FALSE,3195.00
2022-09-08,customer_1,experiment,TRUE,865.00
2022-09-08,customer_2,control,FALSE,3370.00
2022-09-08,customer_2,control,TRUE,297.00
2022-09-08,customer_2,experiment,FALSE,3481.00
2022-09-08,customer_2,experiment,TRUE,357.00
2022-09-08,customer_3,control,FALSE,2427.00
2022-09-08,customer_3,control,TRUE,543.00
2022-09-08,customer_3,experiment,FALSE,2076.00
2022-09-08,customer_3,experiment,TRUE,1803.00
2022-09-08,customer_4,control,FALSE,4788.00
2022-09-08,customer_4,control,TRUE,294.00
2022-09-08,customer_4,experiment,FALSE,4945.00
2022-09-08,customer_4,experiment,TRUE,338.00
2022-09-08,customer_5,control,FALSE,1218.00
2022-09-08,customer_5,control,TRUE,451.00
2022-09-08,customer_5,experiment,FALSE,1149.00
2022-09-08,customer_5,experiment,TRUE,392.00
2022-09-08,customer_6,control,FALSE,184.00
2022-09-08,customer_6,control,TRUE,3.00
2022-09-08,customer_6,experiment,FALSE,181.00
2022-09-08,customer_6,experiment,TRUE,8.00
2022-09-08,customer_7,control,FALSE,367.00
2022-09-08,customer_7,control,TRUE,40.00
2022-09-08,customer_7,experiment,FALSE,289.00
2022-09-08,customer_7,experiment,TRUE,146.00
2022-09-08,customer_8,control,FALSE,520.00
2022-09-08,customer_8,control,TRUE,69.00
2022-09-08,customer_8,experiment,FALSE,388.00
2022-09-08,customer_8,experiment,TRUE,257.00
2022-09-08,customer_9,control,FALSE,490.00
2022-09-08,customer_9,control,TRUE,103.00
2022-09-08,customer_9,experiment,FALSE,465.00
2022-09-08,customer_9,experiment,TRUE,106.00
2022-09-08,customer_10,control,FALSE,191.00
2022-09-08,customer_10,control,TRUE,79.00
2022-09-08,customer_10,experiment,FALSE,45.00
2022-09-08,customer_10,experiment,TRUE,1148.00
2022-09-08,customer_11,control,FALSE,2503.00
2022-09-08,customer_11,control,TRUE,2031.00
2022-09-08,customer_11,experiment,FALSE,2089.00
2022-09-08,customer_11,experiment,TRUE,2561.00
2022-09-08,customer_12,control,FALSE,540.00
2022-09-08,customer_12,control,TRUE,60.00
2022-09-08,customer_12,experiment,FALSE,490.00
2022-09-08,customer_12,experiment,TRUE,217.00
2022-09-08,customer_13,control,FALSE,37.00
2022-09-08,customer_13,control,TRUE,13.00
2022-09-08,customer_13,experiment,FALSE,31.00
2022-09-08,customer_13,experiment,TRUE,56.00
2022-09-08,customer_14,control,FALSE,648.00
2022-09-08,customer_14,control,TRUE,160.00
2022-09-08,customer_14,experiment,FALSE,562.00
2022-09-08,customer_14,experiment,TRUE,623.00
2022-09-08,customer_15,control,FALSE,860.00
2022-09-08,customer_15,control,TRUE,90.00
2022-09-08,customer_15,experiment,FALSE,730.00
2022-09-08,customer_15,experiment,TRUE,193.00
2022-09-08,customer_16,control,FALSE,4686.00
2022-09-08,customer_16,control,TRUE,252.00
2022-09-08,customer_16,experiment,FALSE,4748.00
2022-09-08,customer_16,experiment,TRUE,777.00
2022-09-08,customer_17,control,FALSE,1189.00
2022-09-08,customer_17,control,TRUE,11.00
2022-09-08,customer_17,experiment,FALSE,1254.00
2022-09-08,customer_17,experiment,TRUE,16.00
2022-09-08,customer_18,control,FALSE,230.00
2022-09-08,customer_18,control,TRUE,11.00
2022-09-08,customer_18,experiment,FALSE,211.00
2022-09-08,customer_18,experiment,TRUE,14.00
2022-09-08,customer_19,control,FALSE,82.00
2022-09-08,customer_19,control,TRUE,6.00
2022-09-08,customer_19,experiment,FALSE,84.00
2022-09-08,customer_19,experiment,TRUE,4.00
2022-09-08,customer_20,control,FALSE,499.00
2022-09-08,customer_20,control,TRUE,25.00
2022-09-08,customer_20,experiment,FALSE,554.00
2022-09-08,customer_20,experiment,TRUE,21.00
2022-09-08,customer_21,control,FALSE,26.00
2022-09-08,customer_21,control,TRUE,4.00
2022-09-08,customer_21,experiment,FALSE,19.00
2022-09-08,customer_21,experiment,TRUE,4.00
2022-09-08,customer_22,control,FALSE,142.00
2022-09-08,customer_22,control,TRUE,30.00
2022-09-08,customer_22,experiment,FALSE,109.00
2022-09-08,customer_22,experiment,TRUE,35.00
2022-09-08,customer_23,control,FALSE,37.00
2022-09-08,customer_23,control,TRUE,12.00
2022-09-08,customer_23,experiment,FALSE,47.00
2022-09-08,customer_23,experiment,TRUE,12.00
2022-09-08,customer_24,control,FALSE,830.00
2022-09-08,customer_24,control,TRUE,63.00
2022-09-08,customer_24,experiment,FALSE,809.00
2022-09-08,customer_24,experiment,TRUE,89.00
2022-09-08,customer_25,control,FALSE,4444.00
2022-09-08,customer_25,control,TRUE,1191.00
2022-09-08,customer_25,experiment,FALSE,3885.00
2022-09-08,customer_25,experiment,TRUE,2338.00
2022-09-08,customer_26,control,FALSE,137.00
2022-09-08,customer_26,control,TRUE,9.00
2022-09-08,customer_26,experiment,FALSE,152.00
2022-09-08,customer_26,experiment,TRUE,29.00
2022-09-08,customer_27,control,FALSE,621.00
2022-09-08,customer_27,control,TRUE,48.00
2022-09-08,customer_27,experiment,FALSE,523.00
2022-09-08,customer_27,experiment,TRUE,45.00
2022-09-08,customer_28,control,FALSE,334.00
2022-09-08,customer_28,control,TRUE,259.00
2022-09-08,customer_28,experiment,FALSE,397.00
2022-09-08,customer_28,experiment,TRUE,237.00
2022-09-08,customer_29,control,FALSE,31.00
2022-09-08,customer_29,control,TRUE,29.00
2022-09-08,customer_29,experiment,FALSE,34.00
2022-09-08,customer_29,experiment,TRUE,12.00
2022-09-08,customer_30,control,FALSE,513.00
2022-09-08,customer_30,control,TRUE,31.00
2022-09-08,customer_30,experiment,FALSE,507.00
2022-09-08,customer_30,experiment,TRUE,47.00
2022-09-09,customer_1,control,FALSE,3287.00
2022-09-09,customer_1,control,TRUE,198.00
2022-09-09,customer_1,experiment,FALSE,2519.00
2022-09-09,customer_1,experiment,TRUE,472.00
2022-09-09,customer_2,control,FALSE,4135.00
2022-09-09,customer_2,control,TRUE,470.00
2022-09-09,customer_2,experiment,FALSE,4330.00
2022-09-09,customer_2,experiment,TRUE,544.00
2022-09-09,customer_3,control,FALSE,2715.00
2022-09-09,customer_3,control,TRUE,580.00
2022-09-09,customer_3,experiment,FALSE,2162.00
2022-09-09,customer_3,experiment,TRUE,1862.00
2022-09-09,customer_4,control,FALSE,5432.00
2022-09-09,customer_4,control,TRUE,294.00
2022-09-09,customer_4,experiment,FALSE,5347.00
2022-09-09,customer_4,experiment,TRUE,361.00
2022-09-09,customer_5,control,FALSE,1178.00
2022-09-09,customer_5,control,TRUE,412.00
2022-09-09,customer_5,experiment,FALSE,1220.00
2022-09-09,customer_5,experiment,TRUE,345.00
2022-09-09,customer_6,control,FALSE,200.00
2022-09-09,customer_6,control,TRUE,15.00
2022-09-09,customer_6,experiment,FALSE,177.00
2022-09-09,customer_6,experiment,TRUE,18.00
2022-09-09,customer_7,control,FALSE,447.00
2022-09-09,customer_7,control,TRUE,50.00
2022-09-09,customer_7,experiment,FALSE,343.00
2022-09-09,customer_7,experiment,TRUE,159.00
2022-09-09,customer_8,control,FALSE,577.00
2022-09-09,customer_8,control,TRUE,53.00
2022-09-09,customer_8,experiment,FALSE,364.00
2022-09-09,customer_8,experiment,TRUE,279.00
2022-09-09,customer_9,control,FALSE,449.00
2022-09-09,customer_9,control,TRUE,104.00
2022-09-09,customer_9,experiment,FALSE,503.00
2022-09-09,customer_9,experiment,TRUE,93.00
2022-09-09,customer_10,control,FALSE,199.00
2022-09-09,customer_10,control,TRUE,84.00
2022-09-09,customer_10,experiment,FALSE,65.00
2022-09-09,customer_10,experiment,TRUE,712.00
2022-09-09,customer_11,control,FALSE,2550.00
2022-09-09,customer_11,control,TRUE,2090.00
2022-09-09,customer_11,experiment,FALSE,2215.00
2022-09-09,customer_11,experiment,TRUE,2651.00
2022-09-09,customer_12,control,FALSE,617.00
2022-09-09,customer_12,control,TRUE,47.00
2022-09-09,customer_12,experiment,FALSE,550.00
2022-09-09,customer_12,experiment,TRUE,194.00
2022-09-09,customer_13,control,FALSE,31.00
2022-09-09,customer_13,control,TRUE,8.00
2022-09-09,customer_13,experiment,FALSE,28.00
2022-09-09,customer_13,experiment,TRUE,47.00
2022-09-09,customer_14,control,FALSE,734.00
2022-09-09,customer_14,control,TRUE,146.00
2022-09-09,customer_14,experiment,FALSE,536.00
2022-09-09,customer_14,experiment,TRUE,613.00
2022-09-09,customer_15,control,FALSE,956.00
2022-09-09,customer_15,control,TRUE,82.00
2022-09-09,customer_15,experiment,FALSE,787.00
2022-09-09,customer_15,experiment,TRUE,224.00
2022-09-09,customer_16,control,FALSE,4934.00
2022-09-09,customer_16,control,TRUE,272.00
2022-09-09,customer_16,experiment,FALSE,4764.00
2022-09-09,customer_16,experiment,TRUE,799.00
2022-09-09,customer_17,control,FALSE,1214.00
2022-09-09,customer_17,control,TRUE,13.00
2022-09-09,customer_17,experiment,FALSE,1381.00
2022-09-09,customer_17,experiment,TRUE,19.00
2022-09-09,customer_18,control,FALSE,239.00
2022-09-09,customer_18,control,TRUE,15.00
2022-09-09,customer_18,experiment,FALSE,235.00
2022-09-09,customer_18,experiment,TRUE,15.00
2022-09-09,customer_19,control,FALSE,90.00
2022-09-09,customer_19,control,TRUE,5.00
2022-09-09,customer_19,experiment,FALSE,82.00
2022-09-09,customer_19,experiment,TRUE,8.00
2022-09-09,customer_20,control,FALSE,445.00
2022-09-09,customer_20,control,TRUE,12.00
2022-09-09,customer_20,experiment,FALSE,419.00
2022-09-09,customer_20,experiment,TRUE,18.00
2022-09-09,customer_21,control,FALSE,33.00
2022-09-09,customer_21,control,TRUE,3.00
2022-09-09,customer_21,experiment,FALSE,33.00
2022-09-09,customer_21,experiment,TRUE,6.00
2022-09-09,customer_22,control,FALSE,124.00
2022-09-09,customer_22,control,TRUE,26.00
2022-09-09,customer_22,experiment,FALSE,120.00
2022-09-09,customer_22,experiment,TRUE,27.00
2022-09-09,customer_23,control,FALSE,53.00
2022-09-09,customer_23,control,TRUE,12.00
2022-09-09,customer_23,experiment,FALSE,53.00
2022-09-09,customer_23,experiment,TRUE,11.00
2022-09-09,customer_24,control,FALSE,920.00
2022-09-09,customer_24,control,TRUE,82.00
2022-09-09,customer_24,experiment,FALSE,952.00
2022-09-09,customer_24,experiment,TRUE,108.00
2022-09-09,customer_25,control,FALSE,4328.00
2022-09-09,customer_25,control,TRUE,1054.00
2022-09-09,customer_25,experiment,FALSE,3752.00
2022-09-09,customer_25,experiment,TRUE,2348.00
2022-09-09,customer_26,control,FALSE,165.00
2022-09-09,customer_26,control,TRUE,8.00
2022-09-09,customer_26,experiment,FALSE,162.00
2022-09-09,customer_26,experiment,TRUE,7.00
2022-09-09,customer_27,control,FALSE,633.00
2022-09-09,customer_27,control,TRUE,43.00
2022-09-09,customer_27,experiment,FALSE,614.00
2022-09-09,customer_27,experiment,TRUE,54.00
2022-09-09,customer_28,control,FALSE,342.00
2022-09-09,customer_28,control,TRUE,276.00
2022-09-09,customer_28,experiment,FALSE,338.00
2022-09-09,customer_28,experiment,TRUE,292.00
2022-09-09,customer_29,control,FALSE,35.00
2022-09-09,customer_29,control,TRUE,28.00
2022-09-09,customer_29,experiment,FALSE,38.00
2022-09-09,customer_29,experiment,TRUE,13.00
2022-09-09,customer_30,control,FALSE,626.00
2022-09-09,customer_30,control,TRUE,39.00
2022-09-09,customer_30,experiment,FALSE,587.00
2022-09-09,customer_30,experiment,TRUE,58.00
2022-09-10,customer_1,control,FALSE,2671.00
2022-09-10,customer_1,control,TRUE,226.00
2022-09-10,customer_1,experiment,FALSE,2229.00
2022-09-10,customer_1,experiment,TRUE,556.00
2022-09-10,customer_2,control,FALSE,3099.00
2022-09-10,customer_2,control,TRUE,315.00
2022-09-10,customer_2,experiment,FALSE,3197.00
2022-09-10,customer_2,experiment,TRUE,362.00
2022-09-10,customer_3,control,FALSE,2899.00
2022-09-10,customer_3,control,TRUE,578.00
2022-09-10,customer_3,experiment,FALSE,2369.00
2022-09-10,customer_3,experiment,TRUE,2052.00
2022-09-10,customer_4,control,FALSE,6488.00
2022-09-10,customer_4,control,TRUE,395.00
2022-09-10,customer_4,experiment,FALSE,6700.00
2022-09-10,customer_4,experiment,TRUE,420.00
2022-09-10,customer_5,control,FALSE,1237.00
2022-09-10,customer_5,control,TRUE,410.00
2022-09-10,customer_5,experiment,FALSE,1371.00
2022-09-10,customer_5,experiment,TRUE,430.00
2022-09-10,customer_6,control,FALSE,255.00
2022-09-10,customer_6,control,TRUE,6.00
2022-09-10,customer_6,experiment,FALSE,236.00
2022-09-10,customer_6,experiment,TRUE,29.00
2022-09-10,customer_7,control,FALSE,521.00
2022-09-10,customer_7,control,TRUE,46.00
2022-09-10,customer_7,experiment,FALSE,451.00
2022-09-10,customer_7,experiment,TRUE,183.00
2022-09-10,customer_8,control,FALSE,709.00
2022-09-10,customer_8,control,TRUE,72.00
2022-09-10,customer_8,experiment,FALSE,432.00
2022-09-10,customer_8,experiment,TRUE,303.00
2022-09-10,customer_9,control,FALSE,547.00
2022-09-10,customer_9,control,TRUE,80.00
2022-09-10,customer_9,experiment,FALSE,543.00
2022-09-10,customer_9,experiment,TRUE,89.00
2022-09-10,customer_10,control,FALSE,263.00
2022-09-10,customer_10,control,TRUE,88.00
2022-09-10,customer_10,experiment,FALSE,58.00
2022-09-10,customer_10,experiment,TRUE,785.00
2022-09-10,customer_11,control,FALSE,2757.00
2022-09-10,customer_11,control,TRUE,1855.00
2022-09-10,customer_11,experiment,FALSE,2424.00
2022-09-10,customer_11,experiment,TRUE,2448.00
2022-09-10,customer_12,control,FALSE,731.00
2022-09-10,customer_12,control,TRUE,60.00
2022-09-10,customer_12,experiment,FALSE,641.00
2022-09-10,customer_12,experiment,TRUE,249.00
2022-09-10,customer_13,control,FALSE,42.00
2022-09-10,customer_13,control,TRUE,12.00
2022-09-10,customer_13,experiment,FALSE,21.00
2022-09-10,customer_13,experiment,TRUE,31.00
2022-09-10,customer_14,control,FALSE,836.00
2022-09-10,customer_14,control,TRUE,165.00
2022-09-10,customer_14,experiment,FALSE,625.00
2022-09-10,customer_14,experiment,TRUE,688.00
2022-09-10,customer_15,control,FALSE,766.00
2022-09-10,customer_15,control,TRUE,80.00
2022-09-10,customer_15,experiment,FALSE,695.00
2022-09-10,customer_15,experiment,TRUE,199.00
2022-09-10,customer_16,control,FALSE,5033.00
2022-09-10,customer_16,control,TRUE,315.00
2022-09-10,customer_16,experiment,FALSE,4958.00
2022-09-10,customer_16,experiment,TRUE,789.00
2022-09-10,customer_17,control,FALSE,1543.00
2022-09-10,customer_17,control,TRUE,8.00
2022-09-10,customer_17,experiment,FALSE,1618.00
2022-09-10,customer_17,experiment,TRUE,18.00
2022-09-10,customer_18,control,FALSE,254.00
2022-09-10,customer_18,control,TRUE,13.00
2022-09-10,customer_18,experiment,FALSE,243.00
2022-09-10,customer_18,experiment,TRUE,11.00
2022-09-10,customer_19,control,FALSE,81.00
2022-09-10,customer_19,control,TRUE,4.00
2022-09-10,customer_19,experiment,FALSE,102.00
2022-09-10,customer_19,experiment,TRUE,9.00
2022-09-10,customer_20,control,FALSE,537.00
2022-09-10,customer_20,control,TRUE,16.00
2022-09-10,customer_20,experiment,FALSE,516.00
2022-09-10,customer_20,experiment,TRUE,17.00
2022-09-10,customer_21,control,FALSE,31.00
2022-09-10,customer_21,control,TRUE,1.00
2022-09-10,customer_21,experiment,FALSE,25.00
2022-09-10,customer_21,experiment,TRUE,9.00
2022-09-10,customer_22,control,FALSE,172.00
2022-09-10,customer_22,control,TRUE,19.00
2022-09-10,customer_22,experiment,FALSE,122.00
2022-09-10,customer_22,experiment,TRUE,26.00
2022-09-10,customer_23,control,FALSE,32.00
2022-09-10,customer_23,control,TRUE,11.00
2022-09-10,customer_23,experiment,FALSE,60.00
2022-09-10,customer_23,experiment,TRUE,7.00
2022-09-10,customer_24,control,FALSE,1444.00
2022-09-10,customer_24,control,TRUE,104.00
2022-09-10,customer_24,experiment,FALSE,1413.00
2022-09-10,customer_24,experiment,TRUE,117.00
2022-09-10,customer_25,control,FALSE,4326.00
2022-09-10,customer_25,control,TRUE,1099.00
2022-09-10,customer_25,experiment,FALSE,3974.00
2022-09-10,customer_25,experiment,TRUE,2363.00
2022-09-10,customer_26,control,FALSE,189.00
2022-09-10,customer_26,control,TRUE,6.00
2022-09-10,customer_26,experiment,FALSE,159.00
2022-09-10,customer_26,experiment,TRUE,6.00
2022-09-10,customer_27,control,FALSE,669.00
2022-09-10,customer_27,control,TRUE,37.00
2022-09-10,customer_27,experiment,FALSE,767.00
2022-09-10,customer_27,experiment,TRUE,48.00
2022-09-10,customer_28,control,FALSE,1005.00
2022-09-10,customer_28,control,TRUE,312.00
2022-09-10,customer_28,experiment,FALSE,972.00
2022-09-10,customer_28,experiment,TRUE,291.00
2022-09-10,customer_29,control,FALSE,33.00
2022-09-10,customer_29,control,TRUE,26.00
2022-09-10,customer_29,experiment,FALSE,58.00
2022-09-10,customer_29,experiment,TRUE,12.00
2022-09-10,customer_30,control,FALSE,675.00
2022-09-10,customer_30,control,TRUE,39.00
2022-09-10,customer_30,experiment,FALSE,652.00
2022-09-10,customer_30,experiment,TRUE,61.00
2022-09-11,customer_1,control,FALSE,2552.00
2022-09-11,customer_1,control,TRUE,194.00
2022-09-11,customer_1,experiment,FALSE,2034.00
2022-09-11,customer_1,experiment,TRUE,663.00
2022-09-11,customer_2,control,FALSE,3032.00
2022-09-11,customer_2,control,TRUE,302.00
2022-09-11,customer_2,experiment,FALSE,3128.00
2022-09-11,customer_2,experiment,TRUE,376.00
2022-09-11,customer_3,control,FALSE,2966.00
2022-09-11,customer_3,control,TRUE,599.00
2022-09-11,customer_3,experiment,FALSE,2502.00
2022-09-11,customer_3,experiment,TRUE,1982.00
2022-09-11,customer_4,control,FALSE,6607.00
2022-09-11,customer_4,control,TRUE,376.00
2022-09-11,customer_4,experiment,FALSE,6896.00
2022-09-11,customer_4,experiment,TRUE,432.00
2022-09-11,customer_5,control,FALSE,1304.00
2022-09-11,customer_5,control,TRUE,437.00
2022-09-11,customer_5,experiment,FALSE,1333.00
2022-09-11,customer_5,experiment,TRUE,419.00
2022-09-11,customer_6,control,FALSE,216.00
2022-09-11,customer_6,control,TRUE,4.00
2022-09-11,customer_6,experiment,FALSE,235.00
2022-09-11,customer_6,experiment,TRUE,16.00
2022-09-11,customer_7,control,FALSE,459.00
2022-09-11,customer_7,control,TRUE,67.00
2022-09-11,customer_7,experiment,FALSE,387.00
2022-09-11,customer_7,experiment,TRUE,186.00
2022-09-11,customer_8,control,FALSE,701.00
2022-09-11,customer_8,control,TRUE,65.00
2022-09-11,customer_8,experiment,FALSE,420.00
2022-09-11,customer_8,experiment,TRUE,347.00
2022-09-11,customer_9,control,FALSE,530.00
2022-09-11,customer_9,control,TRUE,102.00
2022-09-11,customer_9,experiment,FALSE,545.00
2022-09-11,customer_9,experiment,TRUE,103.00
2022-09-11,customer_10,control,FALSE,237.00
2022-09-11,customer_10,control,TRUE,88.00
2022-09-11,customer_10,experiment,FALSE,88.00
2022-09-11,customer_10,experiment,TRUE,766.00
2022-09-11,customer_11,control,FALSE,2744.00
2022-09-11,customer_11,control,TRUE,1720.00
2022-09-11,customer_11,experiment,FALSE,2385.00
2022-09-11,customer_11,experiment,TRUE,2203.00
2022-09-11,customer_12,control,FALSE,765.00
2022-09-11,customer_12,control,TRUE,57.00
2022-09-11,customer_12,experiment,FALSE,618.00
2022-09-11,customer_12,experiment,TRUE,187.00
2022-09-11,customer_13,control,FALSE,36.00
2022-09-11,customer_13,control,TRUE,13.00
2022-09-11,customer_13,experiment,FALSE,30.00
2022-09-11,customer_13,experiment,TRUE,56.00
2022-09-11,customer_14,control,FALSE,826.00
2022-09-11,customer_14,control,TRUE,148.00
2022-09-11,customer_14,experiment,FALSE,579.00
2022-09-11,customer_14,experiment,TRUE,653.00
2022-09-11,customer_15,control,FALSE,755.00
2022-09-11,customer_15,control,TRUE,73.00
2022-09-11,customer_15,experiment,FALSE,602.00
2022-09-11,customer_15,experiment,TRUE,209.00
2022-09-11,customer_16,control,FALSE,5123.00
2022-09-11,customer_16,control,TRUE,292.00
2022-09-11,customer_16,experiment,FALSE,5085.00
2022-09-11,customer_16,experiment,TRUE,902.00
2022-09-11,customer_17,control,FALSE,1554.00
2022-09-11,customer_17,control,TRUE,14.00
2022-09-11,customer_17,experiment,FALSE,1612.00
2022-09-11,customer_17,experiment,TRUE,15.00
2022-09-11,customer_18,control,FALSE,283.00
2022-09-11,customer_18,control,TRUE,7.00
2022-09-11,customer_18,experiment,FALSE,248.00
2022-09-11,customer_18,experiment,TRUE,11.00
2022-09-11,customer_19,control,FALSE,92.00
2022-09-11,customer_19,control,TRUE,9.00
2022-09-11,customer_19,experiment,FALSE,98.00
2022-09-11,customer_19,experiment,TRUE,8.00
2022-09-11,customer_20,control,FALSE,523.00
2022-09-11,customer_20,control,TRUE,23.00
2022-09-11,customer_20,experiment,FALSE,540.00
2022-09-11,customer_20,experiment,TRUE,19.00
2022-09-11,customer_21,control,FALSE,37.00
2022-09-11,customer_21,control,TRUE,2.00
2022-09-11,customer_21,experiment,FALSE,43.00
